card_id,well_id,condition_label,risk_level,recommended_action,severity,split,data_source,SPM,temperature,viscosity,fluid_level,pump_depth,production_rate,stroke_length,PPRL_z,MPRL_z,load_range_z,mean_load_z,std_load_z,PPRL_raw_lbf,MPRL_raw_lbf,load_range_raw_lbf,mean_load_raw_lbf,std_load_raw_lbf,card_work_raw_lbf_in,card_area_shape_norm,mean_up_z,std_up_z,min_up_z,max_up_z,mean_down_z,std_down_z,min_down_z,max_down_z,mean_slope_up_z,max_abs_slope_up_z,mean_slope_down_z,max_abs_slope_down_z,position_of_peak_load,position_of_min_load,up_down_load_ratio_raw
36a95731,WELL-011,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,4.91,139.3,446.2,2475.3,4348.1,93.1,141.4,1.3674610531597364,-0.9110840552759626,2.278545108435699,0.2171531284785157,0.9316575593247408,11615.58,6927.7,4687.88,9273.0078,1920.9588223223734,535062.7385000002,0.8049784281586592,1.1297157425297586,0.2367444839201834,-0.9110840552759626,1.3674610531597364,-0.695409485572727,0.11992754437224368,-0.9110840552759626,-0.4900119116575816,-2.278545108435708,183.6834246439992,-0.42107214361838075,2.3255651277960396,0.0,1.0,1.5087790447929816
594acd64,WELL-014,Gas Interference,Medium,Evaluate gas separation / SPM adjustment,0.376,train,synthetic_physics_v1,6.61,149.8,386.0,2528.9,5348.2,50.1,119.3,0.9329224553451704,-0.9701905764308782,1.9031130317760487,-0.014461613440044018,0.6869474170907062,11216.68,8180.31,3036.37,9701.897949999999,1092.1511871532703,246021.0016500001,0.6881976243127863,0.639930966111309,0.2092373469934114,0.24869350128999426,0.9329224553451704,-0.668854192991397,0.20869581685936084,-0.9701905764308782,-0.28209900158310675,-0.6832175210851065,2.26814657267683,-0.6880915748477708,2.8013783770309097,0.010101010101010102,1.0,1.2317562119495056
2e42a9ff,WELL-004,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,6.68,137.6,522.9,2772.3,4111.4,91.2,104.6,1.3038948190144948,-1.069164960326583,2.3730597793410775,0.11673633664052943,0.8359675409100149,10710.87,7027.2,3683.670000000001,8875.737650000001,1313.163714761407,259168.9345999998,0.678753663409687,0.9220311945948448,0.22405052340938927,0.5179612828127492,1.3038948190144948,-0.6885585213137858,0.22468913052244316,-1.069164960326583,-0.30734500313119034,-0.782421785118266,3.0178302747058954,-0.7474638556428249,2.4880416044539744,0.010101010101010102,0.98989898989899,1.3221543705302798
210cd9ce,WELL-013,Fluid Pound,Medium,Reduce SPM to match inflow; check pump-off control,0.327,train,synthetic_physics_v1,6.4,140.1,452.7,808.4,3433.6,99.5,105.0,0.4134903328127682,-1.7677175760711914,2.1812079088839598,-0.5710403747995314,0.8768042944613381,7986.45,3079.56,4906.889999999999,5829.7378499999995,1928.4268276693515,375747.63565000007,0.7313678757305203,0.22280696149275722,0.17265380821535986,-1.1532399054709221,0.4134903328127682,-1.3648877110918198,0.49736809045585073,-1.7677175760711914,-0.24478445063601287,-1.5465923789122236,120.45724633845238,-1.062523488288853,46.933862881085524,0.030303030303030304,0.5151515151515152,1.8395992998372315
68904d4b,WELL-010,Gas Interference,Low,Continue monitoring,0.28,train,synthetic_physics_v1,7.32,150.8,323.9,3998.5,4085.4,77.8,133.2,1.1113668711004654,-1.1019408821292165,2.2133077532296817,0.0029384391118517784,0.8648537556565963,10328.48,5940.41,4388.07,8133.45615,1706.8610946889257,444772.8641999997,0.7622722145915618,0.8458818082105881,0.19292733247711955,0.4738298123321562,1.1113668711004654,-0.8400049299868846,0.19394853625342307,-1.1019408821292165,-0.4599245086146919,-0.5951471908497751,3.293518661824982,-0.6142862536220312,3.094682978190238,0.020202020202020204,0.9595959595959597,1.501282614108378
663d496e,WELL-007,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,train,synthetic_physics_v1,9.07,112.6,647.6,3567.9,4904.2,46.0,145.9,1.6499826865506844,-1.4394620644467992,3.0894447509974836,0.09875432779108528,0.9986035790834299,17805.99,7567.3,10238.690000000002,12695.403400000003,3405.0864932231075,867046.2515999998,0.5814130382947974,0.9937376907581462,0.3798085959142693,-0.9666776942568078,1.5693614528693516,-0.7962290351759757,0.49816985738846475,-1.4394620644467992,1.6499826865506844,-2.5360391471261656,139.82741791350483,-1.141779986857299,91.43608764841615,0.08080808080808081,0.9797979797979799,1.6025596608156563
99f385b5,WELL-016,Normal,Low,Continue monitoring,0.0,val,synthetic_physics_v1,3.46,143.4,360.9,3826.0,5305.9,86.2,142.3,1.2112003731163583,-0.9969841377678411,2.2081845108841995,0.11153184678972565,1.0336361563250773,17217.85,8142.56,9075.289999999997,12688.2707,4242.431655801365,1205772.2700999994,0.9356234855898233,1.1445972136540474,0.03366290300968116,1.0806696407250524,1.2112003731163583,-0.9215335200745959,0.03501588006732855,-0.9969841377678411,-0.8584949578110503,-0.1305307323913058,2.7190537143613893,-0.1334907456372756,2.0327807748797153,0.0,1.0,1.9930946875695783
83e8ae54,WELL-015,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,6.13,124.8,464.1,2704.1,4316.7,66.7,122.9,1.3871809111372053,-1.0943139782021516,2.481494889339357,0.14829848296779288,0.9101685238835804,9685.83,6053.41,3632.42,7879.48365,1338.8053855094763,315454.9472500007,0.7143631705597235,1.0345900583490097,0.20753907509646577,0.6693481156905084,1.3871809111372053,-0.7379930924134238,0.20667729159609544,-1.0943139782021516,-0.3816782627633825,-0.7122223251282398,2.442377595525596,-0.7100208089605055,2.8189460379843077,0.010101010101010102,0.98989898989899,1.386316109394511
2e2da318,WELL-015,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,6.12,123.9,440.1,2703.3,4316.7,60.1,122.9,1.3952859862987357,-1.099445431331167,2.494731417629903,0.14616979199490943,0.9108132314854208,9695.83,6067.87,3627.96,7877.42855,1339.3481784313583,315624.5413500002,0.7109581003809733,1.033039805829748,0.20780921659708523,0.6694910871284604,1.3952859862987357,-0.7407002218399293,0.2071230839774281,-1.099445431331167,-0.3866299476118979,-0.7112447261049943,3.6403247026398278,-0.7128154837192693,2.8395347742083747,0.0,1.0,1.3865978640668584
a54c78ec,WELL-018,Gas Interference,Low,Continue monitoring,0.211,train,synthetic_physics_v1,7.18,153.3,330.2,2358.3,5672.4,74.5,144.4,1.2771642299148025,-0.8954673798827162,2.1726316097975187,0.1879962990127993,0.6718186765024783,16298.46,11169.96,5128.5,13720.713050000002,1634.9476222506937,391485.7863000005,0.5305169095363661,0.7612409933852109,0.36691027106867796,-0.8954673798827162,1.2771642299148025,-0.38524839535961247,0.33292425854412133,-0.8954673798827162,0.19761230472846236,-2.1726316097975236,109.1671643954327,-1.093079684611178,3.5076880730451934,0.0,1.0,1.2144819626976873
6b2d135b,WELL-015,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,train,synthetic_physics_v1,9.19,111.8,651.4,2550.4,4316.7,74.6,122.9,2.792740097064616,-1.5308223558098748,4.323562452874491,0.1702501413856475,0.9835198323299222,11759.03,5405.57,6353.460000000001,7921.716899999999,1534.5235657520514,278705.80794999993,0.3622290072066605,0.9540190177109141,0.4690480738488057,0.13700938226279127,1.7837411736896573,-0.613518734939619,0.6971578892897508,-1.5308223558098748,2.792740097064616,-1.6467317914268662,5.9826669977337,-1.5531769461252938,124.0494300254814,0.08080808080808081,0.98989898989899,1.3300741411708057
18ca93e7,WELL-012,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,7.43,124.5,302.6,2144.1,5158.4,55.0,145.3,1.4680888533731336,-1.3316054539132334,2.7996943072863667,0.06627387205219265,0.979799785432541,15734.11,8003.6,7730.51,11875.839,2738.119565645189,748363.0972999991,0.6666680942320484,0.9949087114819541,0.35243638048966036,-1.3316054539132334,1.4680888533731336,-0.862360967377569,0.26660552651656766,-1.3316054539132334,-0.4040263276690513,-2.799694307286376,187.68906508354445,-0.9061984530233685,3.7422030292383948,0.0,1.0,1.5508463759127784
b314fddd,WELL-004,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,6.55,132.1,440.8,2804.4,4111.4,77.2,104.6,1.3084836800956183,-1.0534161760462157,2.361899856141834,0.12392877348777943,0.8394679069424978,10733.42,7039.98,3693.4400000000005,8887.4478,1317.7476734417558,261098.63955000008,0.68714225119392,0.9353570044191403,0.21497555578212754,0.5517034539076977,1.3084836800956183,-0.6874994574435818,0.21532927363506763,-1.0534161760462157,-0.3235450593211041,-0.7446097490704391,3.8491120313545695,-0.7298711167251111,2.03916308288356,0.020202020202020204,1.0,1.3246984338912444
dbb4a2f8,WELL-008,Gas Interference,Low,Continue monitoring,0.201,train,synthetic_physics_v1,7.14,160.3,385.1,3658.8,3844.2,33.0,79.5,1.1317709279426764,-0.8830467017439877,2.014817629686664,0.12031872105694283,0.8823166602407034,11014.9,6312.52,4702.379999999999,8672.670049999999,2029.4805418122387,323693.4750000003,0.8647151868104568,0.9868048710608686,0.21054776673209977,-0.851227159690134,1.1317709279426764,-0.746167428946983,0.1050643588639456,-0.8830467017439877,-0.5175353840627626,-1.9639579745835507,163.05941805388682,-0.33369177562737135,2.8165450904666978,0.06060606060606061,0.9292929292929294,1.5965798864206566
a0fb091a,WELL-013,Fluid Pound,Medium,Reduce SPM to match inflow; check pump-off control,0.301,train,synthetic_physics_v1,6.49,135.4,411.0,822.0,3433.6,98.6,105.0,0.4246665814008443,-1.7669416809086036,2.191608262309448,-0.5778277746745263,0.8922375880621005,8011.23,3036.62,4974.61,5824.4649,1956.5618127227644,383914.04599999974,0.7437759295580862,0.23324848263897732,0.17523072585326063,-1.1670016598708826,0.4246665814008443,-1.3889040319880295,0.4957626745362415,-1.7669416809086036,-0.2366382980440099,-1.5823034305152446,123.45336844450776,-1.1037729524311217,54.30662055131038,0.010101010101010102,0.7373737373737375,1.8606613919613075
ed3a5385,WELL-013,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,6.55,137.2,466.6,2152.9,3433.6,99.9,105.0,1.391842119153683,-1.0397181105043758,2.431560229658059,0.1645024347781689,1.0340760813838765,10152.94,4683.5,5469.4400000000005,7422.451550000001,2321.7810704575695,483054.1245999999,0.8438557767176424,1.1870124838602871,0.1896023683945773,-0.3605846297931286,1.391842119153683,-0.8580076143039496,0.1078147723264357,-1.0397181105043758,-0.6672223295649874,-1.7279220638928343,136.08446286942217,-0.3556263467664172,2.741949191479724,0.010101010101010102,1.0,1.8899520704779487
b494abb5,WELL-020,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,val,synthetic_physics_v1,7.24,113.8,893.3,2220.3,5915.5,66.0,147.1,1.6377855614267247,-1.0586193924981904,2.6964049539249153,0.2735475965122032,0.867075021454164,17712.86,9845.13,7867.730000000001,13758.5944,2570.7230233108817,657024.8472499999,0.5744855282547686,1.0444084307802015,0.35558016799530473,-1.055192531375607,1.551885449541587,-0.49731323775579517,0.43445146814253044,-1.0586193924981904,1.6377855614267247,-2.607077980917201,162.80240789042028,-0.9737778938952213,78.30952443817944,0.08080808080808081,0.98989898989899,1.382758291924079
eb2b4c8d,WELL-020,Gas Interference,Low,Continue monitoring,0.156,val,synthetic_physics_v1,5.31,121.1,463.5,2253.9,5915.5,58.0,147.1,1.2503240617966156,-0.7123968046758818,1.9627208664724973,0.2506204923366168,0.7909079225688848,16520.57,10857.02,5663.549999999999,13672.906850000001,2257.6011590155995,654587.6832000001,0.7868734028937008,1.0188252229912005,0.2242958760868656,-0.698953579545066,1.2503240617966156,-0.5175842383179667,0.14312591496553284,-0.7123968046758818,-0.23782446796268797,-1.9492776413416886,144.9618902900262,-0.46112911158237796,2.0815776483222,0.0,0.98989898989899,1.3797976571484953
c439c0a1,WELL-018,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,train,synthetic_physics_v1,9.71,128.6,666.0,2159.9,5672.4,78.2,144.4,4.774887824341263,-1.6243266604088162,6.39921448475008,0.22897174635186857,1.022621345506512,24522.01,9428.23,15093.779999999999,13846.9491,2731.856043370366,346245.09995000064,0.15907961056055625,0.7359032076884331,0.7175398278638755,-1.6243266604088162,1.9335552007190215,-0.27795971498469607,1.0308668270026582,-1.6243266604088162,4.774887824341263,-3.557881861127842,120.34889817122131,-2.3462378557496018,189.26432834190217,0.08080808080808081,1.0,1.185703898282011
a026636f,WELL-017,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,val,synthetic_physics_v1,7.64,106.4,784.4,3991.3,5858.7,100.9,103.8,1.2760882687202852,-1.2134499616569037,2.489538230377189,0.05401953987698953,1.002628940903778,20074.41,8767.71,11306.7,14528.0517,4480.196947787688,908707.3119999999,0.792494832865102,1.0381544808223275,0.18158357494152066,-0.1908418073616352,1.2760882687202852,-0.9301154010683487,0.20128047001175337,-1.2134499616569037,0.04785458647040082,-1.4669300760819262,102.12640165035369,-0.49503400918296975,35.05513411772708,0.0,0.98989898989899,1.855474418239713
83226871,WELL-016,Normal,Low,Continue monitoring,0.0,val,synthetic_physics_v1,5.19,145.4,393.2,3662.3,5305.9,90.0,142.3,1.1973879008167252,-1.058825007584609,2.2562129084013343,0.07105060357061213,0.996683007264991,17205.88,7862.84,9343.04,12525.855999999998,4099.175483971991,1159897.1441000015,0.8808533760706148,1.0647306224000461,0.07713304256583238,0.9306940107747551,1.1973879008167252,-0.9226294152588218,0.07748914791363665,-1.058825007584609,-0.7879179633232261,-0.2601105544317633,2.744275169430351,-0.2709070442613831,1.992374611839824,0.04040404040404041,1.0,1.9563482421488185
5aee7154,WELL-004,Fluid Pound,Medium,Reduce SPM to match inflow; check pump-off control,0.485,train,synthetic_physics_v1,6.36,129.7,484.6,2047.0,4111.4,83.9,104.6,0.9704402842210698,-2.8659467731307102,3.83638705735178,-0.499854616609589,1.3854553489602828,10199.82,4282.4,5917.42,7918.6245,2158.497149654303,353412.5884500003,0.5723320956906041,0.5978758425095907,0.20737688962045017,0.23543723905512046,0.9704402842210698,-1.5975850757287688,1.1772610380967576,-2.8659467731307102,0.18523488767627763,-0.6939834896645887,6.4023991080018465,-2.4930588402881755,141.72210880567562,0.010101010101010102,0.7676767676767677,1.5394368177254993
c847a9a9,WELL-004,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,train,synthetic_physics_v1,7.32,121.9,763.0,2921.9,4111.4,84.0,104.6,1.4520377703662055,-1.1620087548128692,2.6140465251790745,0.18934144449744636,0.8677809403665379,10955.2,6885.88,4069.3200000000006,8991.709550000001,1382.4282955999192,256100.57799999998,0.6090285834735005,0.9857451111092961,0.27086983338650544,0.5227397983724387,1.4520377703662055,-0.6070622221144032,0.4052153179513768,-1.1620087548128692,1.3647309859728916,-0.903100432490991,4.10129485623985,-0.9328832621221966,72.89245240148783,0.010101010101010102,1.0,1.312153091231226
0c6fd953,WELL-004,Gas Interference,Medium,Evaluate gas separation / SPM adjustment,0.419,train,synthetic_physics_v1,5.46,139.9,461.3,2934.0,4111.4,84.9,104.6,0.9287755667887659,-0.6256866962367198,1.5544622630254858,0.15144617548599157,0.6397255817815176,10134.94,7725.01,2409.9300000000003,8929.2243,978.7544917253305,202820.8097499995,0.8109160358026076,0.7813558935142669,0.11127343147850866,0.566890681591282,0.9287755667887659,-0.47846354254228357,0.11199713248774582,-0.6256866962367198,-0.2630366997101817,-0.3559896571242803,2.4705301839377043,-0.3614443163822115,2.7414295005574525,0.030303030303030304,0.9191919191919192,1.2374437605242883
7a98c88c,WELL-011,Gas Interference,Low,Continue monitoring,0.184,train,synthetic_physics_v1,5.87,129.7,414.1,2303.0,4348.1,98.7,141.4,1.1900960581116826,-0.8412171527669275,2.03131321087861,0.16858047981482435,0.8212586928257002,11267.27,7046.88,4220.39,9169.9422,1677.1629483217068,466961.7112,0.7882663036989084,0.9649946687755069,0.23654676549781067,-0.8348757152200159,1.1900960581116826,-0.6278337091458583,0.15628879697622314,-0.8412171527669275,-0.3199908545650171,-2.0247592085638315,151.9391497336379,-0.49980339031131704,2.5190269708536497,0.07070707070707072,0.98989898989899,1.4283637261090425
bdf6ef75,WELL-008,Fluid Pound,Medium,Reduce SPM to match inflow; check pump-off control,0.584,train,synthetic_physics_v1,7.16,154.7,311.5,2352.5,3844.2,29.3,79.5,0.7311005234087334,-1.9913901971699994,2.7224907205787328,-0.3399963253281388,0.979761261251683,10125.4,3705.52,6419.879999999999,7556.5227,2337.7385438428973,321063.7594,0.6332905978706931,0.5168208611830413,0.27459630220614567,-1.9776662604715836,0.7311005234087334,-1.196813511839319,0.6133430905389086,-1.9913901971699994,-0.29259796455709164,-2.7087667838803267,230.41696402440462,-1.3591918536866907,58.49913441499081,0.0,0.8080808080808082,1.74813022321231
0782545a,WELL-014,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,train,synthetic_physics_v1,10.11,128.3,796.3,2608.3,5348.2,43.7,119.3,4.020557351762959,-2.0025354954531407,6.0230928472161,0.0883834901364203,1.1192589447147736,16130.82,6561.24,9569.58,9878.955549999999,1954.2130284581815,286931.7357000001,0.25364391748490545,0.8530937611642716,0.6443231838039354,-0.24863788828805644,1.9254422750618907,-0.6763267808914312,0.9595651141167215,-2.0025354954531407,4.020557351762959,-2.1624617751388246,6.256952923351978,-2.274879876682741,171.35607882195862,0.08080808080808081,1.0,1.273241407538509
f7299559,WELL-010,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,train,synthetic_physics_v1,10.76,131.4,550.4,3788.5,4085.4,93.7,133.2,2.7705930324016075,-1.8258280216801823,4.59642105408179,0.03868314254738266,1.0736304012183429,13665.92,4488.54,9177.380000000001,8215.3184,2280.1185192288667,458171.7191000002,0.3784561967829668,0.9091805553909943,0.4961811274990986,0.048929738682449715,1.7665221383837415,-0.831814270296229,0.7373176208523705,-1.8258280216801823,2.7705930324016075,-1.7049399218464907,5.260142905210444,-1.6852084314351066,133.11982839792836,0.08080808080808081,1.0,1.524203517512069
72da51f8,WELL-019,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,3.86,150.8,560.8,2521.2,5810.4,41.5,98.7,1.0578210997214468,-0.547005663196901,1.6048267629183477,0.2508754744733562,0.6669792099952072,12536.85,9712.88,2823.970000000001,11128.4282,1170.5707489954464,228132.92889999994,0.8192194608779386,0.9049066007160672,0.16584017483291863,-0.544218243435592,1.0578210997214468,-0.4031556517693549,0.08189103341899023,-0.547005663196901,-0.2609387239986011,-1.5840775434710344,131.01686058825493,-0.2832795194369908,1.8047528951006784,0.010101010101010102,0.98989898989899,1.2297148421391788
8238360f,WELL-011,Fluid Pound,Medium,Reduce SPM to match inflow; check pump-off control,0.404,train,synthetic_physics_v1,4.7,138.8,415.4,1530.3,4348.1,82.0,141.4,0.7966412503504476,-2.2403609185815534,3.037002168932001,-0.46862309658580087,1.1961602083454215,10479.08,4206.76,6272.32,7915.47505,2428.206139433388,607277.3866999999,0.6847589771901281,0.564054035927901,0.29923877222648837,-2.210682942845998,0.7966412503504476,-1.5013002290995028,0.799506426003484,-2.2403609185815534,-0.19232678143896348,-3.007324193196457,258.4863245214307,-1.7001419742870414,94.20172743869931,0.0,0.9595959595959597,1.7170165699522941
d44cf8f3,WELL-012,Rod Floating,High,Reduce SPM / adjust VFD; evaluate CSS timing,1.0,train,synthetic_physics_v1,11.04,114.1,640.6,2143.0,5158.4,57.8,145.3,3.6413196578705347,-1.8815491880697737,5.522868845940309,0.14098544498164783,1.1559679371222862,21801.96,6445.58,15356.38,12110.7424,3429.7989946692564,688943.6858499994,0.3111303309964496,0.9963438351070999,0.6484675182389524,-1.8717407620403632,2.030690958846453,-0.7143729451438041,0.888109041718702,-1.8815491880697737,3.6413196578705347,-3.902431720886825,187.32216768603323,-1.9888140640087362,160.0382922176304,0.08080808080808081,0.9797979797979799,1.479996432392741
3e1b64b8,WELL-003,Fluid Pound,Medium,Reduce SPM to match inflow; check pump-off control,0.483,val,synthetic_physics_v1,4.36,127.9,513.5,2227.0,5912.1,87.2,107.3,0.6359021457760934,-2.2306655634810766,2.86656770925717,-0.4644182231649664,1.1125373723498606,17654.4,7051.74,10602.660000000002,13569.378850000001,4085.435268367396,758979.6056,0.6752072628479996,0.503241202965704,0.06967138682567807,0.36991302458200975,0.6359021457760934,-1.4320776492956369,0.7732368186066765,-2.2306655634810766,-0.4052310856068359,-0.2634726614836588,4.692676455562803,-1.6268567613613256,90.17535492891362,0.0,0.8181818181818182,1.695755400013904
6db77ce2,WELL-010,Normal,Low,Continue monitoring,0.0,train,synthetic_physics_v1,7.22,149.9,343.0,3841.4,4085.4,82.3,133.2,1.3165165540633401,-1.3710979737045077,2.687614527767848,-0.025508874881594253,0.977177770750118,10732.71,5407.82,5324.889999999999,8077.1230000000005,1965.0631408575653,501416.85584999976,0.7078703929734105,0.9257933403357222,0.22351312220972383,0.538320008358534,1.3165165540633401,-0.9768110900989108,0.22325515927219702,-1.3710979737045077,-0.5927553105498192,-0.7675851880049682,2.743285478045559,-0.7783426631546881,2.683459368909459,0.0,1.0,1.604053501608018
